Est Number,Premise Name,Premise Address 1,Premise Zip Code,TYPE,Status,Inspection Date,Inspection Type,Score,Violation List,
115691,ZAXBY'S,1772 SHARKEY WAY,40511,605,ACTIVE,04-Sep-2023,2,96,  48  56  57,
115692,ZAXBY'S,531 W. NEW CIRCLE RD.,40511,605,ACTIVE,03-Aug-2023,1,94,  17  24  50  51  56,
115692,ZAXBY'S,531 W. NEW CIRCLE RD.,40511,605,ACTIVE,03-Aug-2023,2,96,  17  50  51  56,
115693,ZAXBY'S,104 SAND LAKE DR.,40509,605,ACTIVE,14-Jul-2023,1,88,  10  18  21  40  44  50  56  57,
115693,ZAXBY'S,104 SAND LAKE DR.,40509,605,ACTIVE,31-Jul-2023,1,95,  41  44  50  56  57,
115694,ZAXBY'S,435 REDDING RD.,40517,605,ACTIVE,21-Jul-2023,1,95,  45  48  50  56,
115707,WHITE PINE PARTNERS INC. DBA EDIBLE ARRANGEMENTS,3101 RICHMOND ROAD SUITE 304,40509,605,ACTIVE,11-Sep-2023,1,93,   3  29  44  54  57,
115707,WHITE PINE PARTNERS INC. DBA EDIBLE ARRANGEMENTS,3101 RICHMOND ROAD SUITE 304,40509,605,ACTIVE,11-Sep-2023,1,95,  29  44  54  57,
115707,WHITE PINE PARTNERS INC. DBA EDIBLE ARRANGEMENTS,3101 RICHMOND ROAD SUITE 304,40509,605,ACTIVE,11-Sep-2023,2,97,  44  54  57,
115707,WHITE PINE PARTNERS INC. DBA EDIBLE ARRANGEMENTS,3101 RICHMOND ROAD SUITE 304,40509,607,ACTIVE,11-Sep-2023,1,95,  29  44  54  57,
115707,WHITE PINE PARTNERS INC. DBA EDIBLE ARRANGEMENTS,3101 RICHMOND ROAD SUITE 304,40509,607,ACTIVE,11-Sep-2023,2,97,  44  54  57,
115707,WHITE PINE PARTNERS INC. DBA EDIBLE ARRANGEMENTS,3101 RICHMOND ROAD SUITE 304,40509,607,ACTIVE,11-Sep-2023,1,93,   3  29  44  54  57,
115735,LA QUINTA,1920 STANTON WAY,40511,605,ACTIVE,09-Aug-2023,2,99,  37,
115735,LA QUINTA,1920 STANTON WAY,40511,607,ACTIVE,09-Aug-2023,2,99,  37,
115786,DAVE'S HOT CHICKEN,2630 RICHMOND RD,40517,605,ACTIVE,20-Jul-2023,1,98,  40  41,
115787,PRINCE CUTS ROYAL PARLOR,2925 RICHMOND RD.,40509,605,ACTIVE,10-Jul-2023,1,96,   3   5,
115787,PRINCE CUTS ROYAL PARLOR,2925 RICHMOND RD.,40509,605,ACTIVE,26-Jul-2023,2,100,,
115788,VILLAINOUS,502 W. SECOND STREET,40508,605,ACTIVE,19-Sep-2023,1,99,  56,
115806,"JM FOUNTAINS, LLC DBA JERSEY MIKE'S SUBS",3901 FOUNTAIN BLUE LN STE 140,40513,605,ACTIVE,03-Aug-2023,1,99,  50,
115843,JIMMY JOHNS,3636 BOSTON RD.,40514,605,ACTIVE,21-Jul-2023,1,98,  39  49,
115844,LA PETITE ACADEMY - PALOMAR,1450 HIGBEE MILL ROAD,40503,605,ACTIVE,21-Jul-2023,1,88,   1  10  18  38  40  47  48,
115844,LA PETITE ACADEMY - PALOMAR,1450 HIGBEE MILL ROAD,40503,605,ACTIVE,04-Aug-2023,2,98,  38  56,
115906,HOTEL LEX,5532 ATHENS BOONSBORO RD.,40509,605,ACTIVE,18-Jul-2023,1,95,  48  50  55  56,
115910,INEBRIATED BAKER,3401 NICHOLASVILLE RD. UNIT D-413,40503,605,ACTIVE,05-Sep-2023,1,95,  38  48  49  56,
115950,PJ COFFEE - ARAMARK UK DINING,620 S. LIMESTONE ST,40506,605,ACTIVE,31-Aug-2023,1,98,  51  57,
115988,MUSTANGS MART #1,"5350 ATHENS BOONSEBORO ROAD, SUITE 1",40509,607,ACTIVE,21-Jul-2023,1,100,,
115988,MUSTANGS MART #1,"5350 ATHENS BOONSEBORO ROAD, SUITE 1",40509,607,ACTIVE,21-Jul-2023,1,99,  41,
115988,MUSTANGS MART #1,"5350 ATHENS BOONSEBORO ROAD, SUITE 1",40509,610,ACTIVE,21-Jul-2023,1,99,  41,
115988,MUSTANGS MART #1,"5350 ATHENS BOONSEBORO ROAD, SUITE 1",40509,610,ACTIVE,21-Jul-2023,1,100,,
116062,OLMEDA'S MEXICAN GRILL ON WHEEL LLC (MOBILE),855 HONEYSUCKLE RD,40504,605,ACTIVE,18-Aug-2023,1,95,  21  37  56,
116062,OLMEDA'S MEXICAN GRILL ON WHEEL LLC (MOBILE),855 HONEYSUCKLE RD,40504,605,ACTIVE,18-Aug-2023,2,98,  37  56,
116081,BUZZED BULL CREAMERY,111 SUMMIT AT FRITZ FARM STE 110,40517,605,ACTIVE,27-Sep-2023,2,98,  50  56,
116081,BUZZED BULL CREAMERY,111 SUMMIT AT FRITZ FARM STE 110,40517,605,ACTIVE,27-Sep-2023,1,96,   6  50  56,
116086,INDEPENDENCE HOMES,3057 N CLEAVELAND,40516,605,ACTIVE,25-Jul-2023,1,99,  56,
116107,WILDCAT PANTRY AG,440 HILLTOP AVE. RM. 233,40508,610,ACTIVE,15-Sep-2023,1,99,  37,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,40503,605,ACTIVE,13-Sep-2023,1,100,,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,40503,605,ACTIVE,13-Sep-2023,1,97,  13  56,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,40503,605,ACTIVE,13-Sep-2023,2,99,  56,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,40503,607,ACTIVE,13-Sep-2023,1,97,  13  56,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,40503,607,ACTIVE,13-Sep-2023,1,100,,
116127,OLIVE'S APRON BAKERY & TEA SHOP,223 ROSEMONT GARDEN,40503,607,ACTIVE,13-Sep-2023,2,99,  56,
116158,TRIFECTA GLASS-ART-LOUNGE,243 WALTON AVE,40502,605,ACTIVE,27-Jul-2023,1,97,  41  48,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,25-Aug-2023,2,96,  10  49  50  54,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,25-Aug-2023,2,100,,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,25-Aug-2023,2,96,  10  49  50  54,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,25-Aug-2023,2,100,,
116237,"FIREGATE99, LLC DBA DISTRICT 7 SOCIAL",1170 MANCHESTER ST #160,40508,605,ACTIVE,28-Jul-2023,1,87,   8  10  15  18  37  50  58,
116237,"FIREGATE99, LLC DBA DISTRICT 7 SOCIAL",1170 MANCHESTER ST #160,40508,605,ACTIVE,21-Aug-2023,2,97,  10  58,
116237,"FIREGATE99, LLC DBA DISTRICT 7 SOCIAL",1170 MANCHESTER ST #160,40508,605,ACTIVE,29-Aug-2023,2,100,,
116237,"FIREGATE99, LLC DBA DISTRICT 7 SOCIAL",1170 MANCHESTER ST #160,40508,605,ACTIVE,29-Aug-2023,2,98,  25,
116278,DOMINO'S PIZZA,130 W TIVERTON WAY,40503,605,ACTIVE,07-Aug-2023,1,93,  29  41  48  54  56,
116278,DOMINO'S PIZZA,130 W TIVERTON WAY,40503,605,ACTIVE,22-Aug-2023,2,95,  29  56  58,
116278,DOMINO'S PIZZA,130 W TIVERTON WAY,40503,605,ACTIVE,30-Aug-2023,2,96,  41  50  56  57,
116289,EVEREST RESTAURANT LLC,1801 ALEXANDRIA DR STE 192,40504,605,ACTIVE,06-Sep-2023,1,89,  21  38  46  48  54  56  58,
116289,EVEREST RESTAURANT LLC,1801 ALEXANDRIA DR STE 192,40504,605,ACTIVE,21-Sep-2023,2,96,  48  50  56,
116309,"BELTRAN'S GRILL EL MERO, MERO",961 MIDNIGHT PASS,40513,605,ACTIVE,07-Jul-2023,2,96,  36  40  52,
116309,"BELTRAN'S GRILL EL MERO, MERO",961 MIDNIGHT PASS,40513,605,ACTIVE,14-Jul-2023,2,98,  48,
116309,"BELTRAN'S GRILL EL MERO, MERO",961 MIDNIGHT PASS,40513,605,ACTIVE,14-Jul-2023,2,96,  25  48,
116309,"BELTRAN'S GRILL EL MERO, MERO",961 MIDNIGHT PASS,40513,605,ACTIVE,05-Oct-2023,1,95,  39  48  50  56,
116365,FRESH BOURBON DISTILLING COMPANY TASTING ROOM,377 MAIN ST STE 100,40507,605,ACTIVE,03-Aug-2023,1,97,  48  56,
116415,AUNTIE ANNE'S PRETZELS,3401 NICHOLASVILLE RD.,40503,605,ACTIVE,05-Sep-2023,1,89,  10  21  34  37  38  48  50  56,
116415,AUNTIE ANNE'S PRETZELS,3401 NICHOLASVILLE RD.,40503,605,ACTIVE,19-Sep-2023,2,97,  48  56,
116469,HISSHO SUSHI,2155 PAUL JONES WAY,40509,605,ACTIVE,26-Jul-2023,1,97,  38  48,
116478,KING OF FOOD,208 LEGENDS LN. #105,40505,605,ACTIVE,26-Sep-2023,1,91,  15  39  48  50  54  56  57,
116480,GOLDENROD NUTRITION,509 E. NEW CIRCLE RD.,40505,605,ACTIVE,25-Sep-2023,1,100,,
116485,HALLIGAN'S PUB/BAR AND GRILL,1170 MANCHESTER ST. #130,40508,605,ACTIVE,14-Sep-2023,1,89,   6  10  15  25  50  51  58,
116485,HALLIGAN'S PUB/BAR AND GRILL,1170 MANCHESTER ST. #130,40508,605,ACTIVE,04-Oct-2023,1,100,,
116574,SNOWFRUIT 767 FRESH FRUIT CUTTING INSIDE KROGER,3175 BEAUMONT CENTER CIR,40513,605,ACTIVE,25-Sep-2023,1,92,   8  18  51  56,
116599,TOKYO EXPRESS LEXINGTON,1951 N. BROADWAY,40505,605,INACTIVE,03-Aug-2023,1,70,   1   8   9  15  17  18  20  25  37  39  40  41  44  46  47  49  50  51  54  56,
116599,TOKYO EXPRESS LEXINGTON,1951 N. BROADWAY,40505,605,INACTIVE,17-Aug-2023,2,88,  13  15  17  43  44  46  48  50  56,
116655,POPEYES LOUISIANA CHICKEN,115 E. NEW CIRCLE  RD.,40504,605,ACTIVE,23-Aug-2023,1,91,  40  50  51  53  56  57  58,
116655,POPEYES LOUISIANA CHICKEN,115 E. NEW CIRCLE  RD.,40504,605,ACTIVE,05-Sep-2023,2,93,  40  50  51  56  57  58,
116655,POPEYES LOUISIANA CHICKEN,115 E. NEW CIRCLE  RD.,40504,605,ACTIVE,18-Sep-2023,2,95,  40  50  51  56  57,
116657,TACOS RIO GRANDE (MOBILE),1321 ALEXANDRIA DR. #B8,40504,605,ACTIVE,19-Jul-2023,1,85,   6   8  18  20  22  44  51,
116657,TACOS RIO GRANDE (MOBILE),1321 ALEXANDRIA DR. #B8,40504,605,ACTIVE,04-Aug-2023,2,97,  20  46,
116657,TACOS RIO GRANDE (MOBILE),1321 ALEXANDRIA DR. #B8,40504,605,ACTIVE,04-Aug-2023,2,99,  46,
116677,LA TAQUIZA CENTRO,630 E. MAIN ST.,40508,605,ACTIVE,25-Jul-2023,3,95,  10  40  41  46  56,
116810,THE MARKET KITCHEN,101 W LOUDON STE 140,40508,605,ACTIVE,06-Sep-2023,1,100,,
116940,CHINA KING,1497 ALEXANDRIA DR.,40504,605,ACTIVE,23-Aug-2023,1,88,   8  10  18  24  39  48,
116940,CHINA KING,1497 ALEXANDRIA DR.,40504,605,ACTIVE,11-Sep-2023,2,90,  15  21  24  48  57,
116940,CHINA KING,1497 ALEXANDRIA DR.,40504,605,ACTIVE,18-Sep-2023,2,100,,
116964,COFFEE QUEENS,1765 ALEXANDRIA DR.,40504,605,ACTIVE,25-Aug-2023,1,98,  10  49,
117017,THE SISTER SHACK,2540 TREELINE WAY,40509,605,ACTIVE,26-Aug-2023,2,100,,
117017,THE SISTER SHACK,2540 TREELINE WAY,40509,605,ACTIVE,26-Aug-2023,1,97,  21,
117057,CHEVY CHASE GARDENS,319 DUKE RD,40502,605,ACTIVE,11-Jul-2023,1,100,,
117067,FAR OUT ESPRESSO,496 EAST HIGH STREET,40502,605,ACTIVE,05-Jul-2023,2,95,  10  43  56  58,
117067,FAR OUT ESPRESSO,496 EAST HIGH STREET,40502,605,ACTIVE,12-Jul-2023,2,100,,
117072,GREENBRIER GOLF & COUNTRY CLUB INC.,2185 BAHAMA RD.,40509,605,ACTIVE,10-Jul-2023,2,98,  48,
117093,CHIPOTLE MEXICAN GRILL,"2270 NICHOLASVILLE RD, SUITE 110",40503,605,ACTIVE,11-Jul-2023,3,99,  56,
117134,VINEGAR AND MOLASSES,962 DELAWARE AVE.,40505,605,ACTIVE,10-Jul-2023,1,100,,
117134,VINEGAR AND MOLASSES,962 DELAWARE AVE.,40505,605,ACTIVE,11-Jul-2023,1,98,  48,
117153,RANCHO MORENAL,941 DETROIT AVE,40509,605,ACTIVE,03-Oct-2023,1,89,   1  18  21  37  49  55,
117177,CLUB DEMONSTRATION SERVICES,1500 FITZGERALD CT,40509,605,ACTIVE,07-Jul-2023,1,100,,
117234,CHIPOTLE MEXICAN GRILL,1584 LEESTOWN RD,40511,605,ACTIVE,21-Sep-2023,3,98,  47,
117234,CHIPOTLE MEXICAN GRILL,1584 LEESTOWN RD,40511,605,ACTIVE,21-Sep-2023,2,100,,
117246,VIVA MEXICO,2573 RICHMOND RD. #170,40509,605,ACTIVE,18-Jul-2023,1,90,   6  17  21  44  49  55  56,
117246,VIVA MEXICO,2573 RICHMOND RD. #170,40509,605,ACTIVE,18-Jul-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DESTRUCTION 
MAYO 6 Q2, WHIPPED CREAM 9 Q2, CILANTRO 1 Q2, PICO DE GALLO 10 Q2, TOMATO 1 Q2, ORANGE JUICE 1 Q2, CARNITAS 15 Q2, MUSHROOM 1 Q2, ZUCCHINI 2 Q2, BEET 5 Q2, CORN 5 Q2, BLACK BEANS 7 Q2, PORK 3 Q2, CHICKEN 15 Q2, ONION 17 Q2, PEPPERS 12 Q2, SALSA 70 Q2, LETTUCE 5LBS Q2, SOUR CREAM 10 Q2, BROTH 20 Q2, BEANS 60 Q2, RICE 3 Q2, CHEESE 37 Q2, MILK 3 Q2
ESTIMATED REPORTED VALUE $1117",
117246,VIVA MEXICO,2573 RICHMOND RD. #170,40509,605,ACTIVE,01-Aug-2023,2,99,  34,
117250,TACOS EL CAMPESINO #2 (MOBILE),2001 VERSAILLES RD,40504,605,ACTIVE,07-Sep-2023,1,99,  39,
117264,"RARE LLC, DBA CONSTITUTION",109 CONSTITUTION,40507,605,ACTIVE,30-Aug-2023,1,100,,
117265,RALLY'S,410 GEORGETOWN RD,40508,605,ACTIVE,20-Sep-2023,1,93,  44  48  50  56  58,
117265,RALLY'S,410 GEORGETOWN RD,40508,605,ACTIVE,04-Oct-2023,2,92,  43  44  48  50  56  58,
117271,RALLY'S,2975 RICHMOND RD,40509,605,INACTIVE,10-Aug-2023,1,95,  40  50  54  55  56,
117272,RALLY'S,4171 TATES CREEK CENTER DR,40517,605,ACTIVE,17-Jul-2023,1,85,   1  18  40  45  48  50  54  55  56  58,
117272,RALLY'S,4171 TATES CREEK CENTER DR,40517,605,ACTIVE,31-Jul-2023,2,93,  40  45  48  50  54  56,
117296,OMG DONUTS LLC,3449 BUCKHORN DR SUITE 110,40515,605,ACTIVE,11-Jul-2023,1,97,  17  40  44,
117297,C & J FOODBAR LLC,100 VALVOLINE WAY,40509,605,ACTIVE,19-Jul-2023,12,," AN INSPECTION CONDUCTED DISCLOSED THE FOLLOWING VIOLATIONS:  ESTABLISHMENT IS SELLING RETAIL TCS FOOD ITEMS (YOGURT- PREPACKAGED PASTA SALAD, AND FRESH CUT FRUIT) AVAILABLE FOR CUSTOMERS TO PICK UP AND PURCHASE WITH OUT HAVING A RETAIL FOOD PERMIT. ESTABLISHMENT MUST OBTAIN A RETAIL FOOD AND FOOD SERVICE PERMIT (607) IN ORDER TO CONTINUE TO OPERATE AS THEY ARE CURRENTLY DOING. THEY CURRENTLY ONLY HAVE A FOOD SERVICE PERMIT (605) 

THIS IS AN OFFICIAL NOTICE TO CORRECT THE ABOVE LISTED VIOLATIONS WITH A PERIOD OF 10 DAYS FROM THE DATE OF RECEIPT OF THIS NOTICE.",
117297,C & J FOODBAR LLC,100 VALVOLINE WAY,40509,605,ACTIVE,19-Jul-2023,1,90,   6  10  11  40  44  48,
117297,C & J FOODBAR LLC,100 VALVOLINE WAY,40509,605,ACTIVE,04-Aug-2023,12,,"Establishment has a 605 permit for food service. Establishment has TCS food available for retail sale (yogurt and juice) despite being served a Notice to Correct on 7/19/23 to change from a 605 permit to a 607 permit for food service/retail. 

Issuing a Notice of Enforcement to cease selling retail TCS food until the establishment pays for and passes a 607 permit inspection. If the establishment continues to operate by selling TCS retail food without applying for and obtaining a 607 permit, the establishment will be ordered to cease all food service, and the establishment's permit will be suspended. ",
117305,"CHAOTIC GOOD COFFEE, COMICS, & GAMES LLC",545 SOUTH BROADWAY STE 160,40508,605,ACTIVE,02-Aug-2023,2,98,  45  46,
117305,"CHAOTIC GOOD COFFEE, COMICS, & GAMES LLC",545 SOUTH BROADWAY STE 160,40508,605,ACTIVE,02-Aug-2023,1,92,  11  21  45  46,
117305,"CHAOTIC GOOD COFFEE, COMICS, & GAMES LLC",545 SOUTH BROADWAY STE 160,40508,605,ACTIVE,02-Aug-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DETSRUCTION
COFFEE CAKE 3LBS Q1, BACON SCONE: 3LBS Q1, CINN ROLLS 3LBS Q1 ",
117310,"LA BONNE VIE, LLC",1060 CHINOE RD STE 108,40502,605,ACTIVE,11-Sep-2023,1,100,,
117316,LA CHULA LLC,304 S LIMESTONE,40508,605,ACTIVE,07-Aug-2023,2,92,  10  17  34  40  41  44  56  57,
117316,LA CHULA LLC,304 S LIMESTONE,40508,605,ACTIVE,07-Aug-2023,1,87,   6  10  17  21  34  40  41  44  56  57,
117329,GHALLEY BROTHERS,155 E. REYNOLDS RD. #165,40517,610,ACTIVE,07-Aug-2023,1,99,  39,
117392,YOGIKRUPA GROCERS,1801 ALEXANDRIA DR STE 124,40504,607,ACTIVE,22-Aug-2023,1,99,  56,
117392,YOGIKRUPA GROCERS,1801 ALEXANDRIA DR STE 124,40504,610,ACTIVE,22-Aug-2023,1,99,  56,
117394,CARAMANDA'S BAKE SHOPPE,2220 NICHOLASVILLE DR. #166,40503,605,ACTIVE,22-Aug-2023,1,95,  41  46  50  54  56,
117424,NIGHT KITTY KARAOKE BAR,545 S BROADWAY #185,40508,605,ACTIVE,06-Sep-2023,1,99,  54,
117435,JR RESTAURANTS LLC DBA SAUL GOOD RESTAURANT & PUB,3801 MALL RD #120,40503,605,ACTIVE,05-Jul-2023,1,82,   9  17  21  25  29  36  40  41  45  48  50  56,
117435,JR RESTAURANTS LLC DBA SAUL GOOD RESTAURANT & PUB,3801 MALL RD #120,40503,605,ACTIVE,05-Jul-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DETSRUCTIONPORK 2LBS Q1/Q2, POPPY DRESSING 2LBS Q1/Q2, WALK IN ITEMS DATED OR MARKED BEFORE 6/28/23 5LBS Q1/Q2, OTHER ITEMS IN TOP OF REACH IN COOLER, ARRABIATA  2LB Q1/Q2, MAYMU 2LBS Q1/Q2, BEER CHEESE 3LB Q1/Q2, PICKLED VEGGIES 1LB Q1/Q2
PEACH 1LB Q1/Q2",
117435,JR RESTAURANTS LLC DBA SAUL GOOD RESTAURANT & PUB,3801 MALL RD #120,40503,605,ACTIVE,19-Jul-2023,2,96,  48  50  56,
117471,EHNIS LLC DBA RUBY'S SUPERMARKET AND CAFE,307 WEST SHORT STREET,40508,607,ACTIVE,18-Sep-2023,1,80,   6   8  17  18  21  25  26  29  38  50,
117471,EHNIS LLC DBA RUBY'S SUPERMARKET AND CAFE,307 WEST SHORT STREET,40508,607,ACTIVE,18-Sep-2023,1,98,  48,
117488,MAPLE STREET BISCUIT COMPANY,2270 NICHOLASVILLE RD SUITE 120,40503,605,ACTIVE,13-Jul-2023,2,98,  49  50,
117527,BACKROADS BAKERY LLC,109 WEST 6TH ST,40508,605,ACTIVE,31-Aug-2023,1,99,  56,
117531,BLUEGRASS KY NUTRITION,719 ALLENDALE DR.,40503,605,ACTIVE,21-Aug-2023,1,91,   5   6  15  40  54  56,
117531,BLUEGRASS KY NUTRITION,719 ALLENDALE DR.,40503,605,ACTIVE,05-Sep-2023,2,98,  17  56,
117546,FRESHIE'S ICE CREAM,4379 OLD HARRODSBURG RD. #110,40513,605,ACTIVE,03-Oct-2023,1,95,  10  40  46  50  56,
117574,J. F. BONGOUT BAKERY AND GROCERY,907 WINCHESTER RD,40505,607,ACTIVE,12-Jul-2023,1,99,  56,
117588,JACK BROWN'S BEER & BURGER JOINT,155 N. LIMESTONE,40507,605,ACTIVE,03-Oct-2023,1,95,   1  29  49,
117616,LA DONA LLC,2220 NICHOLASVILLE RD 102,40503,605,ACTIVE,20-Jul-2023,1,100,,
117650,MOMMA SUE LLC DBA TWISTED CORK,145 BURT RD STE 20,40503,605,ACTIVE,12-Sep-2023,1,99,  37,
117661,HEALTHY VIBES LLC,2573 RICHMOND RD. # 300,40509,605,ACTIVE,11-Sep-2023,2,98,  44  56,
117661,HEALTHY VIBES LLC,2573 RICHMOND RD. # 300,40509,605,ACTIVE,11-Sep-2023,1,96,  29  44  56,
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,23-Aug-2023,1,84,  17  21  25  37  40  41  48  50  54  56  58,
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,23-Aug-2023,12,,"NOTICE TO CORRECT
REPEAT VIOLATIONS - RESTROOM IN BACK NOT FUNCTIONING PROPERLY. RESTROOM MUST BE FUNTIONAL FOR EMPLOYEES AND PATRONS.",
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,07-Sep-2023,2,86,   8  21  37  48  50  54  56  58,
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,19-Sep-2023,2,95,  40  48  50  56,
117692,CHARLIE BROWN'S RESTAURANT,816 EUCLID AVENUE,40502,605,ACTIVE,28-Sep-2023,2,94,  41  44  45  48  56,
117692,CHARLIE BROWN'S RESTAURANT,816 EUCLID AVENUE,40502,605,ACTIVE,28-Sep-2023,1,89,   9  18  41  44  45  48  56,
117733,MACHIMA NUTRITION II,559 S LIMESTONE,40508,605,ACTIVE,03-Oct-2023,1,98,  38  49,
117801,EASTER SEALS BLUEGRASS,1900 RICHMOND RD,40502,605,ACTIVE,05-Oct-2023,1,100,,
118068,EL MARIACHI MEXICAN RESTAURANT AND CANTINA,391 ROSE STREET,40508,605,ACTIVE,01-Aug-2023,1,86,  15  17  21  25  29  40  41  44  56,
118068,EL MARIACHI MEXICAN RESTAURANT AND CANTINA,391 ROSE STREET,40508,605,ACTIVE,01-Aug-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DESTRUCTION
SHREDDED CHICKEN 3LBS Q1/Q2, ENCHILADA SAUCE 5LBS Q1/Q2, CHEESE SAUCE 20LBS Q1/Q2, SOUR CREAM 5LBSQ1/Q2, UNLABELED SAUCES 10LBS Q1/Q2",
118068,EL MARIACHI MEXICAN RESTAURANT AND CANTINA,391 ROSE STREET,40508,605,ACTIVE,15-Aug-2023,2,100,,
118136,PHO KYTCHEN,165 AVENUE OF CHAMPIONS,40508,605,ACTIVE,30-Aug-2023,1,100,,
118180,COUNTER CLOCKS 1ST BASE,207 LEGENDS LANE,40505,605,ACTIVE,15-Aug-2023,1,99,  56,
118181,COUNTER CLOCKS KY ALE TAP ROOM,207 LEGENDS LANE,40505,605,ACTIVE,15-Aug-2023,1,98,  56  57,
118182,COUNTER CLOCKS BROADWAY CANTINA,207 LEGENDS LANE,40505,605,ACTIVE,15-Aug-2023,1,99,  56,
118183,COUNTER CLOCKS 3RD BASE,207 LEGENDS LANE,40507,605,ACTIVE,15-Aug-2023,1,98,  50  56,
118184,COUNTER CLOCKS BUDWEISER STABLES,207 LEGENDS LANE,40507,605,ACTIVE,15-Aug-2023,1,98,  50  51,
118351,HUCK'S MARKET #319,2450 POLO CLUB BLVD,40509,607,ACTIVE,30-Aug-2023,1,98,  40  41,
118351,HUCK'S MARKET #319,2450 POLO CLUB BLVD,40509,607,ACTIVE,30-Aug-2023,1,99,  37,
118402,PAUL MILLER FORD DBA KENTUCKY STRONG BBQ,900 FORTUNE DR,40505,605,ACTIVE,26-Aug-2023,1,98,  40  56,
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,13-Jul-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DESTRUCTION
1% LOW FAT MILK 25.9 LBS 24-8FL OZ JUBS Q2",
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,13-Jul-2023,1,84,   8  10  13  15  37  44  45  48  50  56  57,
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,27-Jul-2023,2,95,  48  50  56  57,
118488,B. G. CONCESSIONS,2320 JACKS CREEK PIKE,40515,605,ACTIVE,14-Jul-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DESTRUCTION
CORNDOGS 60LBS, BEEF .5LBS, BACON .5LBS",
118499,HOME2 SUITES LEXINGTON KEENELAND/AIRPORT,960 MIDNIGHT PASS,40513,607,ACTIVE,07-Aug-2023,1,100,,
118573,GRANDDAM AT THE MANCHESTER HOTEL,941 MANCHESTER STREET,40508,607,ACTIVE,10-Aug-2023,1,89,  18  20  23  40  44  45,
118573,GRANDDAM AT THE MANCHESTER HOTEL,941 MANCHESTER STREET,40508,607,ACTIVE,10-Aug-2023,2,97,  40  44  45,
118573,GRANDDAM AT THE MANCHESTER HOTEL,941 MANCHESTER STREET,40508,607,ACTIVE,10-Aug-2023,1,100,,
118574,LOST PALM AT THE MANCHESTER HOTEL,941 MANCHESTER STREET,40508,605,ACTIVE,10-Aug-2023,2,98,  45  50,
118574,LOST PALM AT THE MANCHESTER HOTEL,941 MANCHESTER STREET,40508,605,ACTIVE,10-Aug-2023,1,95,  18  45  50,
118633,DESPERADOS CANTINA,1224 MANCHESTER ST #110,40504,605,ACTIVE,03-Jul-2023,1,100,,
118648,CHEF DOUG'S CULINARY DELIGHTS,101 W LOUDON,40508,605,ACTIVE,30-Sep-2023,1,100,,
118682,FAMILY DOLLAR STORE #33021,820 N BROADWAY,40505,610,ACTIVE,19-Jul-2023,2,100,,
118700,CHAMPION'S NUTRITION KY,1388 ALEXANDRIA DR #2,40504,605,ACTIVE,05-Jul-2023,1,100,,
118804,NEVER TOO MUCH CREAMY,110 WEST 6TH STREET,40508,605,ACTIVE,12-Jul-2023,1,99,  49,
118846,PELICO TACOS,1729 COSTIGAN DRIVE,40511,605,ACTIVE,18-Jul-2023,1,99,  56,
118863,7 BREW DRIVE THRU COFFEE,2895 RICHMOND ROAD,40509,605,ACTIVE,13-Jul-2023,1,100,,
118892,NORTENAS LATIN MARKET LLC,1496 LEESTOWN RD STE 125,40511,607,ACTIVE,11-Jul-2023,1,98,  48,
